group;name;type;feasible;n_reqs;n_regions;n_machs;n_vehicles_used;n_machines_used;max_max_load_all_vehicles;min_max_load_all_vehicles;mean_max_load_all_vehicles;min_completion_time;max_completion_time;mean_completion_time;avrg_machines_travel_time_with_vehicle;avrg_machines_travel_time_only_with_vehicle;avrg_machines_travel_time_no_vehicle;avrg_vehicles_waiting_time_for_a_machine_travel;avrg_vehicles_waiting_time_for_a_service
12R_12V_02I_04M;lr201;2;1;12;02;04;25;75;100;57.6923;85.897433;18.806;70.955;44.282;3.728;2.7007;1.0273;7.5241;18.5274
12R_12V_02I_04M;lr202;2;1;12;02;04;16.6667;50;100;86.8421;93.42105;20.653;67.861;44.257;3.102;2.672;0.43;2.2804;0.0147
12R_12V_02I_04M;lr203;2;1;12;02;04;16.6667;50;93.1034;63.7931;78.44825;31.57;79.611;55.5905;3.145;2.8095;0.3355;0;0
12R_12V_02I_04M;lr204;2;1;12;02;04;16.6667;75;100;50;75;16.16;67.573;41.8665;1.7233;1.39;0.3333;0;0
12R_12V_02I_04M;lr205;2;1;12;02;04;16.6667;50;96.5517;83.3333;89.9425;18.779;71.134;44.9565;4.059;3.0345;1.0245;0;0
12R_12V_02I_04M;lr201;2;1;12;02;04;25;75;100;88.2353;96.078433;18.806;70.955;44.282;3.728;2.7007;1.0273;7.5241;18.5274
12R_12V_02I_04M;lr202;2;1;12;02;04;16.6667;50;94.7368;71.7391;83.23795;20.653;67.861;44.257;3.286;2.764;0.522;0;0.0295
12R_12V_02I_04M;lr203;2;1;12;02;04;16.6667;50;89.5833;77.0833;83.3333;35.332;77.147;56.2395;3.111;2.7755;0.3355;0;0
12R_12V_02I_04M;lr204;2;1;12;02;04;16.6667;50;100;59.375;79.6875;15.639;69.179;42.409;2.648;2.1165;0.5315;0;0
12R_12V_02I_04M;lr205;2;1;12;02;04;16.6667;75;95.8333;91.3793;93.6063;18.314;72.91;45.612;2.871;2.201;0.67;0;0
12R_12V_02I_04M;lr201;2;1;12;02;04;25;75;100;82.6923;90.3092;18.806;70.955;44.282;3.728;2.7007;1.0273;7.5241;18.5274
12R_12V_02I_04M;lr202;2;1;12;02;04;16.6667;50;94.7368;86.8421;90.78945;20.653;67.861;44.257;3.286;2.764;0.522;0;3.7886
12R_12V_02I_04M;lr203;2;1;12;02;04;16.6667;75;97.9167;97.3684;97.64255;34.685;75.755;55.22;2.3813;1.934;0.4473;0;0
12R_12V_02I_04M;lr204;2;1;12;02;04;16.6667;50;92.1053;73.0769;82.5911;15.639;66.632;41.1355;2.648;2.1165;0.5315;0;0
12R_12V_02I_04M;lr205;2;1;12;02;04;16.6667;50;96.5517;83.3333;89.9425;18.779;71.469;45.124;4.6005;3.054;1.5465;0;0
12R_12V_04I_03M;lr101;1;1;12;04;03;75;100;88.4615;13.4615;34.736367;39.5916;84.5878;59.2489;63.542;39.0153;24.5267;4.7665;13.8021
12R_12V_04I_03M;lr102;1;1;12;04;03;41.6667;100;96.7742;25.8065;63.4391;79.0127;91.5907;83.8734;36.1772;21.4796;14.6976;1.5968;6.5355
12R_12V_04I_03M;lr103;1;1;12;04;03;41.6667;100;79.3103;27.5862;54.0328;34.4;90.9565;69.4522;34.2928;20.2942;13.9986;0;0
12R_12V_04I_03M;lr104;1;1;12;04;03;41.6667;100;84.6154;30;61.3415;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_03M;lr105;1;1;12;04;03;50;100;95.8333;34.2105;55.373433;24.0957;85.1;60.4355;33.9623;21.0174;12.9449;0.053900000000000003;2.9686
12R_12V_04I_03M;lr101;1;1;12;04;03;75;100;88.4615;20.5882;36.322733;39.5916;74.7672;58.045;59.4122;38.8295;20.5827;1.8887;14.3035
12R_12V_04I_03M;lr102;1;1;12;04;03;41.6667;100;96.7742;38.0952;60.98132;79.0127;91.5907;83.8734;36.7961;21.789;15.007;0.1769;6.8017
12R_12V_04I_03M;lr103;1;1;12;04;03;41.6667;100;100;43.1034;59.83664;47.5826;82.7;69.2826;40.6638;22.3217;18.342;0.1852;0.9544
12R_12V_04I_03M;lr104;1;1;12;04;03;41.6667;100;81.8182;42.5;59.70978;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_03M;lr105;1;1;12;04;03;50;100;97.9167;25.8621;53.593217;24.0957;85.1;60.4355;33.9623;21.0174;12.9449;0.053900000000000003;2.9686
12R_12V_04I_03M;lr101;1;1;12;04;03;83.3333;100;88.4615;13.4615;35.1473;28.6489;71.3015;52.4943;64.6896;39.5891;25.1005;2.2383;12.3348
12R_12V_04I_03M;lr102;1;1;12;04;03;41.6667;100;96.7742;30.7692;63.00484;79.0127;91.5907;83.8734;36.1772;21.4796;14.6976;1.5968;6.5355
12R_12V_04I_03M;lr103;1;1;12;04;03;41.6667;100;95.8333;37.931;56.24848;34.4;91.5522;69.5139;38.6971;20.7145;17.9826;0;0
12R_12V_04I_03M;lr104;1;1;12;04;03;41.6667;100;81.8182;30;53.16668;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_03M;lr105;1;1;12;04;03;50;100;97.9167;25.8621;54.781083;24.0957;85.1;60.4355;33.9623;21.0174;12.9449;0.053900000000000003;2.9686
12R_12V_04I_03M;lr101;1;1;12;04;03;75;100;88.4615;15.3846;36.209611;39.5916;74.7672;58.045;59.4122;38.8295;20.5827;1.8887;14.3035
12R_12V_04I_03M;lr102;1;1;12;04;03;41.6667;100;96.7742;38.0952;63.83492;79.0127;90.8481;83.7207;34.3038;21.4219;12.8819;1.5983;6.4295
12R_12V_04I_03M;lr103;1;1;12;04;03;41.6667;100;76.3158;37.931;55.64428;47.5826;82.7;69.4452;40.5913;22.4638;18.1275;0;0
12R_12V_04I_03M;lr104;1;1;12;04;03;41.6667;100;84.6154;46.1538;62.32052;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_03M;lr105;1;1;12;04;03;50;100;95.8333;27.0833;53.048117;24.0957;85.1;60.4355;33.9623;21.0174;12.9449;0.053900000000000003;2.9686
12R_12V_04I_03M;lr101;1;1;12;04;03;75;100;88.4615;15.3846;36.293778;39.5916;74.7672;58.045;59.4122;38.8295;20.5827;1.8887;14.3035
12R_12V_04I_03M;lr102;1;1;12;04;03;41.6667;100;96.7742;38.0952;63.83492;79.0127;91.5907;83.8734;36.1772;21.4796;14.6976;1.5968;6.5355
12R_12V_04I_03M;lr103;1;1;12;04;03;41.6667;100;95.8333;27.5862;53.23122;34.4;90.9565;69.5435;39.0594;20.7174;18.342;0;0
12R_12V_04I_03M;lr104;1;1;12;04;03;41.6667;100;84.6154;36.3636;59.514;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_03M;lr105;1;1;12;04;03;50;100;95.8333;25.8621;53.37895;24.0957;85.1;60.4355;33.9623;21.0174;12.9449;0.053900000000000003;2.9686
12R_12V_04I_03M;lr201;2;1;12;04;03;25;100;100;84.6154;90.995833;19.836;67.396;48.422;10.4133;8.0433;2.37;5.5028;20.1597
12R_12V_04I_03M;lr202;2;1;12;04;03;25;100;97.8261;34.7826;76.425133;17.273;70.247;35.0683;12.374;9.107;3.267;0;0
12R_12V_04I_03M;lr203;2;1;12;04;03;16.6667;100;97.9167;97.3684;97.64255;20.292;67.921;44.1065;8.124;5.946;2.178;1.0719;1.0719
12R_12V_04I_03M;lr204;2;1;12;04;03;16.6667;100;97.3684;59.375;78.3717;23.376;66.153;44.7645;6.252;5.751;0.501;0;0
12R_12V_04I_03M;lr205;2;1;12;04;03;16.6667;100;100;77.5862;88.7931;24.827;73.247;49.037;13.7897;9.0743;4.7153;0;0.0383
12R_12V_04I_03M;lr201;2;1;12;04;03;25;100;100;73.0769;85.897433;19.729;67.483;48.7543;10.487;8.117;2.37;0.3319;20.6841
12R_12V_04I_03M;lr202;2;1;12;04;03;16.6667;100;100;91.3043;95.65215;40.044;64.793;52.4185;14.734;10.2097;4.5243;1.3049;0
12R_12V_04I_03M;lr203;2;1;12;04;03;16.6667;100;97.9167;63.7931;80.8549;19.003;71.084;45.0435;7.08;5.871;1.209;1.1446;3.5347
12R_12V_04I_03M;lr204;2;1;12;04;03;16.6667;100;97.3684;73.0769;85.22265;23.376;67.296;45.336;7.9653;6.2207;1.7447;0;0
12R_12V_04I_03M;lr205;2;1;12;04;03;16.6667;100;94.8276;84.4828;89.6552;23.96;75.092;49.526;11.833;9.0323;2.8007;0;0.3209
12R_12V_04I_03M;lr201;2;1;12;04;03;25;100;88.3721;82.6923;85.2266;19.836;67.396;48.422;11.2037;8.167;3.0367;6.6156;20.734
12R_12V_04I_03M;lr202;2;1;12;04;03;16.6667;100;91.3043;66.6667;78.9855;36.527;68.617;52.572;14.8877;10.8227;4.065;0.0525;0
12R_12V_04I_03M;lr203;2;1;12;04;03;16.6667;100;97.9167;63.7931;80.8549;19.003;67.763;43.383;8.124;5.946;2.178;1.1446;1.1446
12R_12V_04I_03M;lr204;2;1;12;04;03;16.6667;100;97.3684;50;73.6842;23.376;66.731;45.0535;7.2887;6.236;1.0527;0;0
12R_12V_04I_03M;lr205;2;1;12;04;03;16.6667;100;91.3793;84.4828;87.93105;23.928;74.542;49.235;11.853;9.0323;2.8207;0;0
12R_12V_04I_03M;lr201;2;1;12;04;03;25;100;100;84.6154;90.995833;19.729;67.483;48.4153;10.4133;8.0433;2.37;5.4957;20.1486
12R_12V_04I_03M;lr202;2;1;12;04;03;16.6667;100;100;52.6316;76.3158;33.109;72.079;52.594;14.4807;10.1103;4.3703;0;0.373
12R_12V_04I_03M;lr203;2;1;12;04;03;16.6667;100;93.75;89.5833;91.66665;25.176;65.217;45.1965;7.1497;6.045;1.1047;0;2.4112
12R_12V_04I_03M;lr204;2;1;12;04;03;16.6667;66.6667;100;59.375;79.6875;23.192;67.166;45.179;13.9985;8.762;5.2365;0;0
12R_12V_04I_03M;lr205;2;1;12;04;03;16.6667;100;100;83.3333;91.66665;19.02;80.724;49.872;12.343;9.5223;2.8207;0;0
12R_12V_04I_03M;lr201;2;1;12;04;03;25;100;100;84.6154;90.995833;19.729;67.483;48.4153;10.487;8.117;2.37;1.023;23.7832
12R_12V_04I_03M;lr202;2;1;12;04;03;25;100;86.9565;42.1053;64.0351;17.273;70.414;35.1103;12.507;9.32;3.187;0.5638;0
12R_12V_04I_03M;lr203;2;1;12;04;03;16.6667;100;97.3684;89.6552;93.5118;20.292;69.822;45.057;7.08;5.871;1.209;1.0719;1.0719
12R_12V_04I_03M;lr204;2;1;12;04;03;16.6667;100;92.1053;59.375;75.74015;23.376;66.589;44.9825;6.252;5.751;0.501;0;0
12R_12V_04I_03M;lr205;2;1;12;04;03;16.6667;100;91.3793;84.4828;87.93105;23.96;73.615;48.7875;11.853;9.0323;2.8207;0;0
12R_12V_04I_04M;lr101;1;1;12;04;04;75;100;79.0698;13.4615;40.271478;39.1603;82.5115;55.6383;47.1183;28.9466;18.1718;0;11.5438
12R_12V_04I_04M;lr102;1;1;12;04;04;41.6667;100;96.7742;38.0952;63.08754;79.0127;87.6835;83.092;23.2574;15.2869;7.9705;1.4199;6.4295
12R_12V_04I_04M;lr103;1;1;12;04;04;41.6667;100;76.3158;29.3103;54.78598;47.5826;82.8739;68.9948;19.4141;16.4837;2.9304;0.0343;0
12R_12V_04I_04M;lr104;1;1;12;04;04;41.6667;75;67.5;42.5;56.07926;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_04M;lr105;1;1;12;04;04;50;100;97.9167;25.8621;57.65465;24.0957;84.2652;60.3833;22.2511;16.2413;6.0098;0;2.9876
12R_12V_04I_04M;lr101;1;1;12;04;04;75;100;65.3846;13.4615;36.256944;39.1603;82.5115;55.5594;42.7958;29.3845;13.4113;0.5534;10.9916
12R_12V_04I_04M;lr102;1;1;12;04;04;41.6667;100;96.7742;30.7692;61.62234;79.0127;87.6835;83.092;23.2574;15.2869;7.9705;1.4199;6.4295
12R_12V_04I_04M;lr103;1;1;12;04;04;41.6667;100;79.3103;32.7586;48.8377;34.4;90.2913;69.0887;18.7467;15.6185;3.1283;0;0
12R_12V_04I_04M;lr104;1;1;12;04;04;41.6667;75;67.5;42.5;53.74592;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_04M;lr105;1;1;12;04;04;50;100;97.9167;33.3333;58.46125;24.0957;84.2652;60.3833;22.2511;16.2413;6.0098;0;2.9876
12R_12V_04I_04M;lr101;1;1;12;04;04;75;100;100;20.5882;39.808467;39.8588;82.5115;55.634;48.2156;29.6842;18.5315;0.5437;10.9791
12R_12V_04I_04M;lr102;1;1;12;04;04;41.6667;100;96.7742;38.0952;63.08754;79.0127;87.6835;83.092;23.2574;15.2869;7.9705;1.4199;6.4295
12R_12V_04I_04M;lr103;1;1;12;04;04;41.6667;100;79.3103;27.5862;50.25558;34.4;90.2913;69.0887;18.7467;15.6185;3.1283;0;0
12R_12V_04I_04M;lr104;1;1;12;04;04;41.6667;75;67.5;46.1538;55.54896;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_04M;lr105;1;1;12;04;04;50;100;97.9167;25.8621;56.19265;24.0957;85.1;60.3717;18.1359;15.9478;2.188;0.0535;2.9794
12R_12V_04I_04M;lr101;1;1;12;04;04;75;100;65.3846;17.3077;37.001467;39.1603;82.5115;55.6383;47.1183;28.9466;18.1718;0;11.5438
12R_12V_04I_04M;lr102;1;1;12;04;04;41.6667;100;96.7742;25.8065;65.46852;79.0127;87.6835;83.092;23.2574;15.2869;7.9705;1.4199;6.4295
12R_12V_04I_04M;lr103;1;1;12;04;04;41.6667;100;79.3103;32.7586;53.81728;34.4;90.2913;69.0887;18.7467;15.6185;3.1283;0;0
12R_12V_04I_04M;lr104;1;1;12;04;04;41.6667;75;84.6154;30;54.42308;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_04M;lr105;1;1;12;04;04;50;100;97.9167;22.4138;53.832683;24.0957;85.1;60.3717;18.1359;15.9478;2.188;0.0535;2.9794
12R_12V_04I_04M;lr101;1;1;12;04;04;75;100;100;20.5882;39.085;39.1603;82.5115;55.5594;42.7958;29.3845;13.4113;0.5534;10.9916
12R_12V_04I_04M;lr102;1;1;12;04;04;41.6667;100;96.7742;25.8065;68.39892;79.0127;87.6835;83.092;23.2574;15.2869;7.9705;2.4342;6.4395
12R_12V_04I_04M;lr103;1;1;12;04;04;41.6667;100;79.3103;32.7586;51.03446;34.4;90.2913;69.1391;21.1598;15.6207;5.5391;0;0
12R_12V_04I_04M;lr104;1;1;12;04;04;41.6667;75;84.6154;30;61.01516;42.6652;96.7304;73.7235;27.9507;19.0986;8.8522;0;0.4158
12R_12V_04I_04M;lr105;1;1;12;04;04;50;100;95.8333;33.3333;53.911433;24.0957;86.1565;60.4297;24.7739;15.9033;8.8707;0.0538;2.9777
12R_12V_04I_04M;lr201;2;1;12;04;04;25;100;100;84.6154;90.995833;19.836;67.396;48.4063;7.8982;6.0798;1.8185;8.392;20.1717
12R_12V_04I_04M;lr202;2;1;12;04;04;16.6667;100;91.3043;78.2609;84.7826;38.99;62.849;50.9195;10.6622;7.142;3.5202;3.6138;0
12R_12V_04I_04M;lr203;2;1;12;04;04;16.6667;100;97.9167;97.3684;97.64255;20.191;67.142;43.6665;7.2402;4.4378;2.8025;1.0772;1.0772
12R_12V_04I_04M;lr204;2;1;12;04;04;16.6667;75;97.3684;59.375;78.3717;23.376;66.449;44.9125;7.988;6.1837;1.8043;0;0
12R_12V_04I_04M;lr205;2;1;12;04;04;16.6667;100;100;77.5862;88.7931;24.827;73.107;48.967;9.605;6.7812;2.8238;0;0.0383
12R_12V_04I_04M;lr201;2;1;12;04;04;25;100;100;73.0769;85.897433;19.729;67.483;48.7387;7.9535;6.135;1.8185;3.1713;20.6958
12R_12V_04I_04M;lr202;2;1;12;04;04;16.6667;100;86.9565;78.2609;82.6087;39.395;62.544;50.9695;10.6622;7.142;3.5202;2.8838;0
12R_12V_04I_04M;lr203;2;1;12;04;04;16.6667;100;97.9167;63.7931;80.8549;18.466;68.395;43.4305;7.2402;4.4378;2.8025;1.1778;2.3161
12R_12V_04I_04M;lr204;2;1;12;04;04;16.6667;75;100;73.0769;86.53845;23.376;67.252;45.314;9.3363;6.2583;3.078;0;0
12R_12V_04I_04M;lr205;2;1;12;04;04;16.6667;100;94.8276;84.4828;89.6552;23.954;74.927;49.4405;9.1985;6.6852;2.5132;0;0.3216
12R_12V_04I_04M;lr201;2;1;12;04;04;25;100;88.3721;82.6923;85.2266;19.836;67.396;48.4063;8.491;6.1725;2.3185;9.5048;20.746
12R_12V_04I_04M;lr202;2;1;12;04;04;16.6667;100;100;86.9565;93.47825;38.306;62.942;50.624;10.2715;7.26;3.0115;1.3433;0
12R_12V_04I_04M;lr203;2;1;12;04;04;16.6667;100;98.2759;97.3684;97.82215;18.466;68.692;43.579;7.7125;4.91;2.8025;1.1778;1.1778
12R_12V_04I_04M;lr204;2;1;12;04;04;16.6667;75;97.3684;73.0769;85.22265;23.376;66.817;45.0965;7.988;6.1837;1.8043;0;0
12R_12V_04I_04M;lr205;2;1;12;04;04;16.6667;100;91.3793;84.4828;87.93105;23.922;74.412;49.167;9.288;6.6852;2.6027;0;0
12R_12V_04I_04M;lr201;2;1;12;04;04;25;100;100;84.6154;90.995833;19.729;67.483;48.3997;7.8982;6.0798;1.8185;8.3849;20.1607
12R_12V_04I_04M;lr202;2;1;12;04;04;16.6667;100;91.3043;78.2609;84.7826;38.607;62.34;50.4735;10.6622;7.142;3.5202;1.3563;0
12R_12V_04I_04M;lr203;2;1;12;04;04;16.6667;75;97.3684;89.5833;93.47585;18.466;70.663;44.5645;7.901;5.941;1.96;1.1778;1.7474
12R_12V_04I_04M;lr204;2;1;12;04;04;16.6667;50;100;59.375;79.6875;23.192;66.481;44.8365;13.309;8.7485;4.5605;0;0
12R_12V_04I_04M;lr205;2;1;12;04;04;16.6667;100;100;77.5862;88.7931;24.795;75.087;49.941;10.2615;7.3342;2.9272;0;0.0383
12R_12V_04I_04M;lr201;2;1;12;04;04;25;100;100;84.6154;90.995833;19.729;67.483;48.3997;7.9535;6.135;1.8185;3.9121;20.3059
12R_12V_04I_04M;lr202;2;1;12;04;04;16.6667;100;94.7368;91.3043;93.02055;38.969;62.519;50.744;10.202;7.103;3.099;2.9011;0
12R_12V_04I_04M;lr203;2;1;12;04;04;16.6667;100;100;91.3793;95.68965;24.554;64.459;44.5065;7.2402;4.4378;2.8025;0;0
12R_12V_04I_04M;lr204;2;1;12;04;04;16.6667;75;97.3684;92.1053;94.73685;21.653;67.431;44.542;6.926;5.6987;1.2273;0;0
12R_12V_04I_04M;lr205;2;1;12;04;04;16.6667;100;91.3793;84.4828;87.93105;23.954;73.475;48.7145;9.022;6.7225;2.2995;0;0
40R_40V_02I_05M;LR1_2_1;1;1;40;02;05;45;100;98.7179;12.3077;53.589733;48.0637;93.363;68.9522;6.8619;5.2252;1.6367;0.2753;28.7696
40R_40V_02I_05M;LR1_2_2;1;1;40;02;05;42.5;100;92.3077;18.4615;49.705871;37.9614;99.9645;68.2076;15.8961;10.3889;5.5073;1.7592;16.2281
40R_40V_02I_05M;LR1_2_3;1;1;40;02;05;25;100;100;27.907;69.90811;40.9495;96.1956;74.7644;8.3287;6.2208;2.1079;0.2667;5.4051
40R_40V_02I_05M;LR1_2_4;1;1;40;02;05;17.5;80;93.1034;34.4828;68.678157;56.1909;96.5095;83.2087;8.0438;6.5209;1.5229;0;1.5825
40R_40V_02I_05M;LR1_2_5;1;1;40;02;05;32.5;100;97.6744;20.9302;59.078523;42.2688;99.9809;70.087;11.6218;7.8008;3.821;0;15.7266
40R_40V_02I_05M;LR1_2_1;1;1;40;02;05;45;100;98.7179;12.3077;53.589733;48.0637;93.363;68.9522;6.8619;5.2252;1.6367;0.2753;28.7696
40R_40V_02I_05M;LR1_2_2;1;1;40;02;05;42.5;100;92.3077;18.4615;49.705871;37.9614;99.9645;68.2076;15.8961;10.3889;5.5073;1.7592;16.2281
40R_40V_02I_05M;LR1_2_3;1;1;40;02;05;27.5;100;100;29.1667;65.808036;46.9022;96.1956;70.449700000000007;8.2221;6.1457;2.0763;1.1482;4.9498
40R_40V_02I_05M;LR1_2_4;1;1;40;02;05;17.5;80;98.6111;55.1724;79.237486;54.4353;96.5457;85.2974;9.9688;6.3703;3.5986;0.0357;0.346
40R_40V_02I_05M;LR1_2_5;1;1;40;02;05;35;100;97.6744;1.7241;49.159893;18.9004;99.9809;64.7062;14.299;8.9059;5.3932;0.6301;7.2288
40R_40V_02I_05M;LR1_2_1;1;1;40;02;05;45;100;98.7179;12.3077;53.589733;48.0637;93.363;68.9522;6.8619;5.2252;1.6367;0.2753;28.7696
40R_40V_02I_05M;LR1_2_2;1;1;40;02;05;42.5;100;92.3077;18.4615;49.705871;37.9614;99.9645;68.2076;15.8961;10.3889;5.5073;1.7592;16.2281
40R_40V_02I_05M;LR1_2_3;1;1;40;02;05;25;100;90.6977;39.6552;68.4406;60.3218;96.1956;76.4156;9.1514;7;2.1514;1.6396;4.6181
40R_40V_02I_05M;LR1_2_4;1;1;40;02;05;17.5;60;98.8372;51.7241;77.2414;43.0521;96.4022;81.6859;10.6414;7.2539;3.3875;0.0697;0.6158
40R_40V_02I_05M;LR1_2_5;1;1;40;02;05;32.5;100;97.6744;1.1628;55.564023;47.3479;99.9809;69.744;13.5744;8.7771;4.7973;0.0903;7.9365
40R_40V_02I_05M;LR1_2_1;1;1;40;02;05;45;100;98.7179;12.3077;53.589733;48.0637;93.363;68.9522;6.8619;5.2252;1.6367;0.2753;28.7696
40R_40V_02I_05M;LR1_2_2;1;1;40;02;05;42.5;100;92.3077;18.4615;49.705871;37.9614;99.9645;68.2076;15.8961;10.3889;5.5073;1.7592;16.2281
40R_40V_02I_05M;LR1_2_3;1;1;40;02;05;25;100;94.4444;22.4138;57.70839;35.5331;95.8659;74.7623;9.9937;7.0315;2.9621;1.3997;6.5725
40R_40V_02I_05M;LR1_2_4;1;1;40;02;05;20;60;100;20.9302;72.5995;39.4148;97.8833;74.9048;9.9979;7.2739;2.724;0.0844;1.2402
40R_40V_02I_05M;LR1_2_5;1;1;40;02;05;35;100;87.5;1.3889;50.565243;29.1255;99.9809;68.0337;13.3763;8.943;4.4333;0.6301;10.5594
40R_40V_02I_05M;LR1_2_1;1;1;40;02;05;45;100;98.7179;12.3077;53.589733;48.0637;93.363;68.9522;6.8619;5.2252;1.6367;0.2753;28.7696
40R_40V_02I_05M;LR1_2_2;1;1;40;02;05;42.5;100;92.3077;18.4615;49.705871;37.9614;99.9645;68.2076;15.8961;10.3889;5.5073;1.7592;16.2281
40R_40V_02I_05M;LR1_2_3;1;1;40;02;05;27.5;100;100;31.9444;67.750082;25.3817;96.4227;68.0072;10.7767;7.2391;3.5375;0.2929;3.4573
40R_40V_02I_05M;LR1_2_4;1;1;40;02;05;17.5;80;93.1034;51.7241;75.756071;44.3549;97.8423;82.8921;8.0438;5.3198;2.724;0.5832;1.3586
40R_40V_02I_05M;LR1_2_5;1;1;40;02;05;35;100;97.6744;8.1395;52.560821;20.5116;99.9809;67.365;13.5744;8.7771;4.7973;0.074;11.1812
40R_40V_02I_05M;LR2_2_1;2;1;40;02;05;12.5;100;98.75;77.7778;90.05556;32.0533;89.1231;61.6055;1.6565;1.2463;0.4102;2.0055;21.3058
40R_40V_02I_05M;LR2_2_2;2;1;40;02;05;10;80;100;90;96.128725;36.7566;80.3436;65.419;2.5232;2.082;0.4412;2.0893;18.672
40R_40V_02I_05M;LR2_2_3;2;1;40;02;05;7.5;60;100;95;96.666667;64.589;82.2592;75.7077;1.9592;1.5464;0.4129;4.2023;5.159
40R_40V_02I_05M;LR2_2_4;2;1;40;02;05;10;80;97.4359;29.2308;79.10255;4.5499;81.7921;40.5509;1.0574;0.7067;0.3507;0;0
40R_40V_02I_05M;LR2_2_5;2;1;40;02;05;10;80;100;91.25;97.5;65.7744;84.4205;74.9075;3.7462;2.7239;1.0223;2.522;20.2328
40R_40V_02I_05M;LR2_2_1;2;1;40;02;05;12.5;100;97.5;85.0746;93.3209;29.5464;89.7349;61.9643;1.4907;1.1926;0.2981;2.8314;25.1779
40R_40V_02I_05M;LR2_2_2;2;1;40;02;05;10;80;96.25;18.75;75.382475;24.3976;80.6604;65.7357;2.9749;2.3848;0.59;11.4736;7.3953
40R_40V_02I_05M;LR2_2_3;2;1;40;02;05;7.5;40;97.2222;95.8333;96.296267;59.9325;81.3479;73.9845;3.3609;2.1657;1.1953;0.0059;1.524
40R_40V_02I_05M;LR2_2_4;2;1;40;02;05;7.5;80;98.4615;61.5385;84.102567;11.2513;85.2462;53.1686;0.9081;0.6102;0.2979;0;0.0093
40R_40V_02I_05M;LR2_2_5;2;1;40;02;05;10;100;100;95;97.8125;67.2974;87.0856;75.3628;3.7994;2.7669;1.0325;3.7159;16.231
40R_40V_02I_05M;LR2_2_1;2;1;40;02;05;15;80;100;50.7463;81.915433;10.8525;89.2844;52.2947;2.077;1.5867;0.4903;4.0281;10.3515
40R_40V_02I_05M;LR2_2_2;2;1;40;02;05;10;60;97.5;41.25;82.642175;48.327;81.4323;65.9363;2.6827;2.0254;0.6573;3.9016;13.8838
40R_40V_02I_05M;LR2_2_3;2;1;40;02;05;7.5;60;100;93.3333;97.777767;71.275;79.7026;76.8271;1.9961;1.3964;0.5996;7.288;2.9595
40R_40V_02I_05M;LR2_2_4;2;1;40;02;05;7.5;60;100;15.3846;70.2564;5.5621;91.058;53.5531;0.8727;0.5879;0.2848;0;1.1111
40R_40V_02I_05M;LR2_2_5;2;1;40;02;05;10;80;100;97.5;98.75;67.9152;82.5783;74.7701;4.4842;3.0692;1.415;5.0768;12.2289
40R_40V_02I_05M;LR2_2_1;2;1;40;02;05;12.5;100;100;70.1493;89.52986;26.8028;91.5609;61.6327;1.6961;1.2525;0.4436;5.2363;23.873
40R_40V_02I_05M;LR2_2_2;2;1;40;02;05;10;60;100;55;87.0486;29.1653;82.0817;65.3293;4.1087;3.0192;1.0895;0.6548;8.5759
40R_40V_02I_05M;LR2_2_3;2;1;40;02;05;7.5;60;98.6111;95;96.944433;63.6339;81.8383;75.0513;3.0085;2.1275;0.881;8e-4;5.3227
40R_40V_02I_05M;LR2_2_4;2;1;40;02;05;7.5;60;100;93.8462;96.666667;13.2544;88.632;53.9452;0.9567;0.7011;0.2556;1.9034;1.9034
40R_40V_02I_05M;LR2_2_5;2;1;40;02;05;10;100;98.75;95;97.066225;69.6765;85.6209;75.5317;3.1647;2.1349;1.0297;3.7228;20.4956
40R_40V_02I_05M;LR2_2_1;2;1;40;02;05;12.5;100;97.5;82.0896;92.91792;29.0024;89.4012;62.5616;1.7862;1.3093;0.4769;9.1936;19.4185
40R_40V_02I_05M;LR2_2_2;2;1;40;02;05;10;80;98.5075;83.3333;94.149575;38.0915;81.2706;64.7779;3.1827;2.1947;0.9881;1.8739;11.8687
40R_40V_02I_05M;LR2_2_3;2;1;40;02;05;7.5;60;98.6111;94.4444;96.0185;58.5688;85.0193;75.6175;2.5525;1.6655;0.887;1.7449;2.6691
40R_40V_02I_05M;LR2_2_4;2;1;40;02;05;7.5;60;100;29.2308;75.384633;4.5499;88.8217;52.6947;0.9859;0.6828;0.3031;0.1494;0.1494
40R_40V_02I_05M;LR2_2_5;2;1;40;02;05;10;100;100;95;98.125;63.4422;87.5361;72.2445;2.8862;2.0684;0.8178;1.5014;17.2124
40R_40V_02I_06M;LR1_2_1;1;1;40;02;06;45;83.3333;98.7179;12.3077;53.589733;48.0637;93.363;68.9522;6.8619;5.2252;1.6367;0.2753;28.7696
